visitorid,ses_rec,ses_rec_avg,ses_rec_sd,ses_rec_cv,user_rec,ses_n,int_n,int_n_r,tran_n,tran_n_r,rev_sum,rev_sum_r,target_class
477932,28,0,0,-1,28,2,2,1,0,0,0,0,1
478194,21,54,0,0,76,2,2,1,0,0,0,0,0
478245,13,0,0,-1,13,2,3,1.5,0,0,0,0,1
478361,30,0,0,-1,30,3,5,1.6666666,0,0,0,0,1
478602,11,0,0,-1,11,2,2,1,0,0,0,0,1
478773,31,1,0,0,33,2,2,1,0,0,0,0,1
478813,4,3.5,1.5,0.42857143,13,3,4,1.3333334,0,0,0,0,1
478866,24,0,0,-1,24,2,2,1,0,0,0,0,1
478905,2,3,0,0,5,2,2,1,0,0,0,0,1
479742,10,82,0,0,92,2,4,2,0,0,0,0,1
479850,5,16.6,29.715988,1.7901198,89,6,6,1,0,0,0,0,0
480100,13,2,0,0,15,2,2,1,0,0,0,0,1
480141,30,14,0,0,44,2,15,7.5,0,0,0,0,1
480670,0,48,0,0,48,2,2,1,0,0,0,0,1
480753,0,0,0,-1,0,2,2,1,0,0,0,0,1
481044,16,0,0,-1,16,2,3,1.5,0,0,0,0,1
481274,28,0,0,-1,28,2,2,1,0,0,0,0,1
481397,24,20,0,0,45,2,3,1.5,0,0,0,0,0
481437,11,4.6666665,5.9066815,1.2657175,26,4,28,7,6,1.5,56520,14130,0
481660,27,27,0,0,54,2,2,1,0,0,0,0,1
481672,18,11,17.185265,1.5622969,89,7,8,1.1428572,0,0,0,0,0
482028,21,0,0,-1,22,2,2,1,0,0,0,0,1
482549,4,63,0,0,67,2,2,1,0,0,0,0,1
483174,26,15,0,0,42,2,2,1,0,0,0,0,1
483542,25,0,0,-1,26,2,2,1,0,0,0,0,1
483663,27,13,12.754085,0.9810834,67,4,9,2.25,0,0,0,0,1
485101,27,0,0,-1,27,2,2,1,0,0,0,0,1
485320,19,0,0,-1,20,5,10,2,0,0,0,0,1
485479,5,9.142858,21.17565,2.3160868,71,8,13,1.625,0,0,0,0,1
485632,21,27,18,0.6666667,77,3,4,1.3333334,0,0,0,0,0
485680,2,0,0,-1,3,2,6,3,1,0.5,19320,9660,1
485689,0,1.7272727,5.462116,3.1622777,21,12,168,14,3,0.25,296520,24710,0
485699,3,6,4.8989797,0.8164966,23,4,9,2.25,1,0.25,60960,15240,0
486128,24,13.666667,8.993825,0.65808475,66,4,5,1.25,0,0,0,0,1
486395,3,17,7,0.4117647,38,3,4,1.3333334,0,0,0,0,1
486439,18,0,0,-1,18,2,3,1.5,0,0,0,0,1
487126,19,0,0,-1,19,2,2,1,0,0,0,0,1
487228,8,14,0,0,23,2,2,1,0,0,0,0,1
487457,29,10.5,10.5,1,51,3,5,1.6666666,0,0,0,0,1
487853,6,8.5,3.5,0.4117647,24,3,3,1,0,0,0,0,1
487986,30,0,0,-1,39,55,60,1.0909091,0,0,0,0,1
488020,11,0,0,-1,11,2,6,3,2,1,27360,13680,1
488282,17,59,0,0,77,2,2,1,0,0,0,0,1
488369,3,4.3333335,4.9216075,1.1357557,31,7,7,1,0,0,0,0,0
488672,11,0,0,-1,11,2,2,1,0,0,0,0,0
488831,27,7.625,13.387844,1.7557828,91,9,11,1.2222222,0,0,0,0,1
488972,6,90,0,0,97,2,4,2,0,0,0,0,1
489051,1,4,4,1,10,3,18,6,0,0,0,0,1
489055,4,44,0,0,49,2,2,1,0,0,0,0,1
489235,17,34,0,0,51,2,2,1,0,0,0,0,1
489453,6,18,0,0,25,2,2,1,0,0,0,0,1
489715,22,0,0,-1,22,2,2,1,0,0,0,0,1
489807,27,0,0,-1,27,2,6,3,0,0,0,0,1
490497,16,3,0,0,19,2,2,1,0,0,0,0,1
490571,12,0.5,0.5,1,14,3,11,3.6666667,0,0,0,0,1
490634,29,10.2,4.0199504,0.39411277,83,6,7,1.1666666,0,0,0,0,1
490667,14,8,0,0,22,2,2,1,0,0,0,0,1
490756,11,13.166667,14.7243185,1.1183027,92,7,7,1,0,0,0,0,1
491699,2,0,0,-1,2,2,6,3,0,0,0,0,1
491829,21,61,0,0,83,2,2,1,0,0,0,0,1
491851,14,75,0,0,89,2,4,2,0,0,0,0,1
492039,12,0,0,-1,13,2,6,3,0,0,0,0,1
492226,22,0,0,-1,23,2,3,1.5,0,0,0,0,1
492800,15,10,0,0,26,2,10,5,1,0.5,401880,200940,1
492853,22,0,0,-1,22,2,7,3.5,0,0,0,0,1
492930,29,22,0,0,51,2,2,1,0,0,0,0,1
493156,26,0.5714286,1.3997084,2.4494898,32,8,17,2.125,1,0.125,46800,5850,1
493213,28,1,0,0,29,2,6,3,1,0.5,65400,32700,1
493766,29,0,0,-1,29,2,2,1,0,0,0,0,1
493851,9,0,0,-1,9,2,2,1,0,0,0,0,1
493946,22,0,0,-1,23,2,15,7.5,0,0,0,0,1
494204,6,1,0,0,7,2,7,3.5,0,0,0,0,1
494317,21,0,0,-1,22,2,2,1,0,0,0,0,1
494432,7,32,0,0,40,2,2,1,0,0,0,0,1
494746,19,34,0,0,53,2,3,1.5,0,0,0,0,1
494790,0,4,0,0,4,2,4,2,0,0,0,0,1
494923,3,0,0,-1,3,2,2,1,0,0,0,0,1
496041,24,2,0,0,27,2,7,3.5,0,0,0,0,1
496218,16,3.368421,7.0726347,2.0996883,89,20,24,1.2,0,0,0,0,1
496230,17,2.2,2.1817424,0.9917011,44,11,33,3,0,0,0,0,1
496313,25,3.4545455,8.424679,2.4387226,67,12,53,4.4166665,1,0.083333336,47760,3980,1
496457,28,0,0,-1,28,2,2,1,0,0,0,0,1
496516,27,0,0,-1,27,2,11,5.5,0,0,0,0,1
496967,19,0,0,-1,19,2,2,1,0,0,0,0,1
497280,4,0,0,-1,5,2,2,1,0,0,0,0,1
497597,7,6,0,0,13,2,2,1,0,0,0,0,1
498080,4,1,1,1,6,3,4,1.3333334,0,0,0,0,1
498592,13,1.5,1.5,1,17,3,8,2.6666667,0,0,0,0,1
498701,30,1,0,0,32,2,2,1,0,0,0,0,1
499031,23,35,18,0.51428574,94,3,4,1.3333334,0,0,0,0,1
499165,2,1,0,0,4,2,2,1,0,0,0,0,1
499183,15,0,0,-1,15,2,2,1,0,0,0,0,1
499789,27,0,0,-1,27,2,3,1.5,0,0,0,0,1
500013,20,38,28,0.7368421,97,3,4,1.3333334,0,0,0,0,1
500120,3,85,0,0,89,2,2,1,0,0,0,0,1
500352,17,22.333334,9.104334,0.40765673,85,4,6,1.5,0,0,0,0,1
500368,15,59,0,0,75,2,3,1.5,0,0,0,0,1
501357,13,10,0,0,23,2,3,1.5,0,0,0,0,1
501492,21,0,0,-1,21,2,2,1,0,0,0,0,1
501670,24,0,0,-1,25,2,3,1.5,0,0,0,0,1
502218,1,7,7.9582243,1.1368892,66,10,10,1,0,0,0,0,1
502247,25,18,18,1,62,3,6,2,0,0,0,0,1
502413,21,6.5,6.5,1,35,3,8,2.6666667,0,0,0,0,1
502756,1,1,1,1,3,3,4,1.3333334,0,0,0,0,0
502770,21,0,0,-1,21,2,3,1.5,0,0,0,0,1
502890,30,0,0,-1,30,2,2,1,0,0,0,0,1
503067,9,40,0,0,50,2,3,1.5,0,0,0,0,1
503372,26,0,0,-1,26,2,2,1,0,0,0,0,1
503503,22,17.5,14.5,0.82857144,58,3,4,1.3333334,0,0,0,0,1
503701,21,18,0,0,40,2,2,1,0,0,0,0,0
503738,0,0,0,-1,0,2,6,3,0,0,0,0,1
504046,19,0,0,-1,20,3,4,1.3333334,0,0,0,0,1
504230,22,0,0,-1,22,2,2,1,0,0,0,0,1
504302,4,5.6666665,6.649979,1.1735257,23,4,4,1,0,0,0,0,1
504333,9,29,19.79899,0.68272376,98,4,9,2.25,0,0,0,0,1
504389,17,35,28,0.8,88,3,5,1.6666666,0,0,0,0,1
504491,23,3,0,0,26,2,3,1.5,0,0,0,0,1
504897,9,21.666666,23.795424,1.0982504,75,4,4,1,0,0,0,0,1
504949,10,2,2,1,15,3,12,4,0,0,0,0,1
505396,15,35,0,0,50,2,2,1,0,0,0,0,1
505518,19,1,0,0,20,2,5,2.5,0,0,0,0,1
506030,17,11,0,0,28,2,2,1,0,0,0,0,1
506336,20,44,0,0,65,2,10,5,0,0,0,0,1
506431,26,12,1,0.083333336,51,3,9,3,0,0,0,0,1
506491,27,5,0,0,32,2,2,1,0,0,0,0,1
506492,27,7,1.6329932,0.23328474,49,4,5,1.25,0,0,0,0,1
506533,1,4.2,4.4,1.0476191,23,6,6,1,0,0,0,0,0
506612,11,1,0,0,12,2,2,1,0,0,0,0,1
506851,14,2,2.081666,1.040833,27,7,7,1,0,0,0,0,1
507195,29,7,0,0,37,2,2,1,0,0,0,0,1
507342,12,19.75,11.255554,0.56990147,93,5,21,4.2,0,0,0,0,0
507774,3,2,0,0,6,2,6,3,0,0,0,0,1
508176,28,29,0,0,58,2,3,1.5,0,0,0,0,1
508643,17,32,18,0.5625,83,3,3,1,0,0,0,0,1
509038,15,0,0,-1,15,4,7,1.75,0,0,0,0,1
509171,4,70,0,0,74,2,2,1,0,0,0,0,1
509249,6,2,2,1,10,3,3,1,0,0,0,0,0
509446,10,13,0,0,23,2,10,5,0,0,0,0,0
509521,3,3.6956522,5.4647865,1.478707,98,24,33,1.375,0,0,0,0,0
509934,5,0,0,-1,6,2,5,2.5,0,0,0,0,1
509950,24,0,0,-1,24,2,7,3.5,0,0,0,0,1
510045,24,0.33333334,0.47140452,1.4142135,27,4,4,1,0,0,0,0,1
510712,8,2,0,0,10,2,4,2,0,0,0,0,1
510742,10,5.4,6.053098,1.1209441,40,6,11,1.8333334,0,0,0,0,1
511232,25,49,0,0,74,2,2,1,0,0,0,0,1
511551,10,12,0,0,23,2,4,2,0,0,0,0,1
511924,7,12.428572,11.03057,0.8875171,97,8,37,4.625,0,0,0,0,0
512023,22,1,0,0,24,2,3,1.5,0,0,0,0,1
512411,4,8.2,9.754999,1.189634,90,11,11,1,0,0,0,0,0
512605,18,17.5,15.370426,0.8783101,89,5,5,1,0,0,0,0,1
512960,11,62,0,0,73,2,6,3,0,0,0,0,1
513115,16,2.4166667,2.841899,1.1759582,50,13,16,1.2307693,0,0,0,0,0
513171,0,18.5,18.5,1,38,3,7,2.3333333,0,0,0,0,1
513208,16,0,0,-1,16,2,2,1,0,0,0,0,1
513322,14,2.5,2.5,1,20,3,3,1,0,0,0,0,1
513392,11,38,38,1,87,3,9,3,0,0,0,0,1
513803,23,7,0,0,30,2,2,1,0,0,0,0,1
513862,20,0,0,-1,20,3,3,1,0,0,0,0,1
513870,5,29,0,0,34,2,2,1,0,0,0,0,0
513986,29,3,0,0,33,2,3,1.5,0,0,0,0,1
514061,13,0,0,-1,14,2,4,2,0,0,0,0,0
514619,26,8,8,1,42,3,3,1,0,0,0,0,1
514909,7,50,0,0,58,2,4,2,0,0,0,0,1
515341,1,0.6666667,0.94280905,1.4142135,3,4,8,2,0,0,0,0,0
515669,0,0,0,-1,0,3,3,1,0,0,0,0,1
515784,23,1,0,0,24,2,2,1,0,0,0,0,1
515938,22,0,0,-1,22,2,2,1,0,0,0,0,1
516199,0,15,0,0,15,2,2,1,0,0,0,0,1
516318,17,6,0,0,23,2,2,1,0,0,0,0,1
516946,0,18.5,12.5,0.6756757,38,3,3,1,0,0,0,0,1
517180,3,5,0,0,8,2,3,1.5,0,0,0,0,1
517346,0,81,0,0,82,2,2,1,0,0,0,0,1
517538,3,3,0,0,6,2,2,1,0,0,0,0,1
517580,31,2,0,0,33,2,3,1.5,0,0,0,0,1
517760,1,17,16,0.9411765,36,3,3,1,0,0,0,0,1
517774,17,1,0.8164966,0.8164966,22,4,4,1,0,0,0,0,1
518292,23,10,15.5670595,1.556706,86,7,7,1,0,0,0,0,1
518485,27,69,0,0,97,2,2,1,0,0,0,0,1
518513,29,2.5,0.5,0.2,35,3,8,2.6666667,0,0,0,0,1
518691,20,7,7,1,34,3,12,4,0,0,0,0,1
519041,2,21,0,0,24,2,2,1,0,0,0,0,1
519512,12,9,0,0,21,2,2,1,0,0,0,0,0
519705,2,0.25,0.6614378,2.6457512,5,9,19,2.1111112,0,0,0,0,1
519707,30,4.4,8.2,1.8636364,78,11,21,1.9090909,0,0,0,0,1
520022,24,25,15,0.6,75,3,4,1.3333334,0,0,0,0,1
520385,28,6,0,0,35,2,2,1,0,0,0,0,1
520692,10,3,0,0,13,2,3,1.5,0,0,0,0,1
520735,11,0,0,-1,11,2,2,1,0,0,0,0,1
520874,13,6.2,6.1122828,0.98585206,47,6,6,1,0,0,0,0,1
521013,21,2,0,0,24,2,2,1,0,0,0,0,1
521324,4,9,0,0,14,2,2,1,0,0,0,0,1
521389,10,0,0,-1,11,2,2,1,0,0,0,0,1
521551,10,5.25,7.959533,1.5161015,77,13,19,1.4615384,0,0,0,0,0
521899,30,0,0,-1,30,2,2,1,0,0,0,0,1
522064,28,0.6,1.2,2,31,6,37,6.1666665,0,0,0,0,1
522144,0,4,0,0,5,2,2,1,0,0,0,0,1
523284,22,0,0,-1,22,2,2,1,0,0,0,0,1
523334,6,29,0,0,36,2,2,1,0,0,0,0,1
523553,7,7,0,0,14,2,2,1,0,0,0,0,1
524072,9,5,5,1,19,3,17,5.6666665,0,0,0,0,1
524258,20,0,0,-1,21,2,2,1,0,0,0,0,1
524322,13,0,0,-1,14,2,2,1,0,0,0,0,1
525560,16,0.25,0.4330127,1.7320508,18,5,7,1.4,0,0,0,0,1
526382,19,0,0,-1,19,2,2,1,0,0,0,0,1
526582,0,0.6,1.2,2,5,6,10,1.6666666,0,0,0,0,1
527083,19,29,0,0,48,2,3,1.5,0,0,0,0,1
527326,1,33,12,0.36363637,68,3,3,1,0,0,0,0,1
527393,2,1,1.4142135,1.4142135,6,4,16,4,0,0,0,0,1
527442,13,13.5,16.132265,1.1949826,69,5,5,1,0,0,0,0,0
527524,6,0,0,-1,6,2,2,1,0,0,0,0,1
527835,28,7,0,0,35,2,2,1,0,0,0,0,1
528134,23,0,0,-1,24,2,3,1.5,0,0,0,0,1
528242,28,16.5,16.5,1,61,3,3,1,0,0,0,0,1
528398,31,0,0,-1,31,2,4,2,0,0,0,0,1
528709,1,0.18181819,0.3856946,2.1213202,8,12,12,1,0,0,0,0,1
528880,30,6,5.2915025,0.8819171,66,7,11,1.5714285,0,0,0,0,1
528928,28,0,0,-1,28,2,10,5,0,0,0,0,1
529086,2,10,0,0,12,2,2,1,0,0,0,0,1
529309,12,5,0,0,17,2,2,1,0,0,0,0,1
529380,27,4,0,0,31,2,5,2.5,0,0,0,0,1
529980,23,0,0,-1,23,2,3,1.5,0,0,0,0,1
530221,22,0,0,-1,22,2,2,1,0,0,0,0,1
530424,28,8.666667,12.256517,1.4142135,55,4,4,1,0,0,0,0,1
530943,10,31.5,21.5,0.6825397,73,3,3,1,0,0,0,0,1
531005,27,56,0,0,84,2,5,2.5,0,0,0,0,1
531110,30,9.666667,7.039571,0.72823143,61,4,13,3.25,0,0,0,0,1
531227,28,41,0,0,70,2,3,1.5,0,0,0,0,1
531360,5,56,0,0,61,2,2,1,0,0,0,0,1
531484,17,6.25,6.941722,1.1106755,45,5,7,1.4,0,0,0,0,1
531935,3,0,0,-1,3,2,10,5,0,0,0,0,1
532307,5,17.4,28.366177,1.6302401,94,6,14,2.3333333,1,0.16666667,140640,23440,1
532324,18,6,2,0.33333334,31,3,6,2,0,0,0,0,1
532407,26,7,9.899495,1.4142135,48,4,8,2,0,0,0,0,1
533047,28,0,0,-1,28,2,2,1,0,0,0,0,1
533071,0,13,0,0,13,2,3,1.5,0,0,0,0,1
533115,26,3,0,0,30,2,2,1,0,0,0,0,1
533525,18,10.75,9.470348,0.88096267,63,5,8,1.6,0,0,0,0,1
533627,29,0,0,-1,29,2,2,1,0,0,0,0,1
533880,27,1,1,1,30,3,3,1,0,0,0,0,1
534201,11,0,0,-1,11,2,2,1,0,0,0,0,1
534358,20,0,0,-1,20,2,3,1.5,0,0,0,0,1
534689,4,0,0,-1,4,2,5,2.5,1,0.5,45000,22500,1
534895,25,0,0,-1,26,2,2,1,0,0,0,0,1
534914,14,1,1.4142135,1.4142135,18,4,8,2,1,0.25,89160,22290,1
534939,27,18.5,12.5,0.6756757,65,3,4,1.3333334,0,0,0,0,1
535002,8,10.2,12.874782,1.2622335,60,6,12,2,0,0,0,0,0
535850,7,31,0,0,38,2,3,1.5,0,0,0,0,0
535911,1,33,0,0,35,2,3,1.5,0,0,0,0,1
536087,24,10,0,0,34,2,7,3.5,0,0,0,0,1
536310,3,11.5,10.420333,0.9061159,75,7,10,1.4285715,0,0,0,0,1
536561,17,0,0,-1,17,2,2,1,0,0,0,0,1
536636,19,17,17,1,54,3,3,1,0,0,0,0,1
536851,3,0,0,-1,3,2,3,1.5,0,0,0,0,0
536859,19,26.5,26.5,1,74,3,5,1.6666666,0,0,0,0,1
536940,19,47,0,0,67,2,2,1,0,0,0,0,1
536950,16,0,0,-1,17,2,4,2,0,0,0,0,1
537090,20,1,0,0,22,2,2,1,0,0,0,0,1
537713,6,0,0,-1,6,2,2,1,0,0,0,0,1
537783,14,10,0,0,24,2,8,4,0,0,0,0,1
537958,14,6,0,0,21,2,2,1,0,0,0,0,1
538201,21,0,0,-1,21,2,3,1.5,0,0,0,0,1
538431,22,0,0,-1,22,2,2,1,0,0,0,0,1
539794,19,12,0,0,31,2,2,1,0,0,0,0,1
540157,24,0,0,-1,25,3,5,1.6666666,0,0,0,0,1
540234,20,0,0,-1,20,2,2,1,0,0,0,0,1
540326,10,29,27,0.9310345,69,3,3,1,0,0,0,0,1
540351,21,0,0,-1,21,2,5,2.5,0,0,0,0,1
540629,23,0,0,-1,23,2,2,1,0,0,0,0,1
540668,7,0,0,-1,8,2,6,3,0,0,0,0,1
540958,1,8.5,2.5,0.29411766,18,3,3,1,0,0,0,0,1
540999,2,17,1,0.05882353,37,3,5,1.6666666,0,0,0,0,1
541147,6,0,0,-1,6,3,6,2,0,0,0,0,1
541446,17,0,0,-1,17,2,3,1.5,0,0,0,0,1
541535,28,0,0,-1,28,2,3,1.5,0,0,0,0,1
542104,6,49,0,0,56,2,3,1.5,0,0,0,0,1
542575,17,0,0,-1,17,2,7,3.5,2,1,522600,261300,0
542962,22,0,0,-1,22,2,2,1,0,0,0,0,1
543287,11,30,5,0.16666667,71,3,3,1,0,0,0,0,1
543601,10,8.5,2.5,0.29411766,28,3,3,1,0,0,0,0,1
544001,28,0,0,-1,28,2,3,1.5,0,0,0,0,1
544145,24,17,0,0,42,2,2,1,0,0,0,0,1
544367,17,22,0,0,40,2,2,1,0,0,0,0,1
544595,23,3,0,0,27,2,2,1,0,0,0,0,1
544709,4,5,6.3069625,1.2613925,53,10,13,1.3,0,0,0,0,0
545489,5,0,0,-1,5,2,2,1,0,0,0,0,1
545556,18,0,0,-1,18,2,2,1,0,0,0,0,1
545745,29,1.5,0.5,0.33333334,33,3,3,1,0,0,0,0,1
545787,13,0,0,-1,13,3,3,1,0,0,0,0,1
545844,12,0,0,-1,13,3,3,1,0,0,0,0,1
546133,12,1,0,0,13,2,5,2.5,0,0,0,0,1
546194,11,31.5,31.5,1,76,3,5,1.6666666,0,0,0,0,1
546540,12,4,0,0,16,2,3,1.5,0,0,0,0,1
546737,14,0,0,-1,15,2,14,7,0,0,0,0,1
547041,28,10,0,0,38,2,2,1,0,0,0,0,1
547182,14,2,1,0.5,20,3,3,1,0,0,0,0,0
548352,18,7,0,0,25,2,2,1,0,0,0,0,1
548442,23,74,0,0,97,2,3,1.5,0,0,0,0,1
548813,27,45,0,0,73,2,3,1.5,0,0,0,0,1
548985,6,4.7777777,5.4114647,1.1326321,53,10,28,2.8,0,0,0,0,0
548996,25,53,0,0,79,2,2,1,0,0,0,0,1
549859,26,0,0,-1,27,2,11,5.5,0,0,0,0,1
549865,13,0,0,-1,13,2,2,1,0,0,0,0,1
550884,22,0,0,-1,22,2,2,1,0,0,0,0,1
550928,0,1.6785715,3.9555888,2.3565211,60,29,99,3.413793,0,0,0,0,0
551318,18,25.333334,32.314426,1.2755696,96,4,4,1,0,0,0,0,1
551602,29,0,0,-1,29,2,2,1,0,0,0,0,1
552292,20,0,0,-1,20,2,3,1.5,0,0,0,0,1
552328,19,39,0,0,58,2,3,1.5,0,0,0,0,1
552533,27,1.6666666,1.2472191,0.7483315,33,4,5,1.25,0,0,0,0,1
552560,1,0,0,-1,1,3,5,1.6666666,0,0,0,0,1
552699,19,1,0,0,20,2,2,1,0,0,0,0,1
553032,20,4.5,3.1622777,0.7027284,62,9,35,3.8888888,0,0,0,0,1
553033,0,76,0,0,77,2,2,1,0,0,0,0,1
553089,18,0,0,-1,18,3,4,1.3333334,0,0,0,0,1
553281,14,0,0,-1,14,2,2,1,0,0,0,0,1
553864,30,0,0,-1,31,3,3,1,0,0,0,0,1
553949,8,59,0,0,67,2,2,1,0,0,0,0,1
554137,11,11.2,13.658697,1.2195265,68,6,6,1,0,0,0,0,0
554227,3,0,0,-1,3,2,2,1,0,0,0,0,1
554691,24,0,0,-1,24,3,14,4.6666665,0,0,0,0,1
554851,22,13,0,0,36,2,5,2.5,0,0,0,0,1
554869,3,34,0,0,38,2,4,2,0,0,0,0,1
555088,25,4.5,4.5,1,35,3,4,1.3333334,0,0,0,0,1
555364,15,2.6666667,3.3499587,1.2562344,34,7,7,1,0,0,0,0,1
555834,31,4,0,0,35,2,4,2,0,0,0,0,1
556162,21,0,0,-1,21,2,5,2.5,0,0,0,0,1
556250,6,55,0,0,61,2,2,1,0,0,0,0,1
556437,28,17.5,0.5,0.028571429,65,3,5,1.6666666,0,0,0,0,1
556502,13,1,0,0,15,2,2,1,0,0,0,0,1
556893,10,23,28.994253,1.2606196,81,4,6,1.5,0,0,0,0,0
557029,30,13,0,0,43,2,2,1,0,0,0,0,1
557616,27,27,0,0,54,2,2,1,0,0,0,0,1
558291,7,1,0,0,9,2,2,1,0,0,0,0,1
558484,4,1,0,0,5,2,2,1,0,0,0,0,1
558854,13,0,0,-1,14,2,3,1.5,0,0,0,0,1
558988,28,0,0,-1,28,2,4,2,0,0,0,0,1
559024,13,6,0,0,19,2,2,1,0,0,0,0,1
559179,18,21.5,21.5,1,62,3,3,1,0,0,0,0,0
559359,18,0,0,-1,18,2,2,1,0,0,0,0,1
559590,8,69,0,0,78,2,2,1,0,0,0,0,0
559700,1,14,0,0,16,2,2,1,0,0,0,0,1
559770,3,6.5,7.342797,1.1296611,45,7,11,1.5714285,0,0,0,0,1
559956,13,72,0,0,86,2,5,2.5,0,0,0,0,1
560085,4,3.5,3.5,1,11,3,9,3,0,0,0,0,1
560175,25,9.714286,7.553888,0.7776061,96,8,30,3.75,0,0,0,0,0
560206,20,0,0,-1,21,2,3,1.5,0,0,0,0,1
560546,28,0,0,-1,28,2,2,1,0,0,0,0,1
560954,6,1,0,0,7,2,2,1,0,0,0,0,1
561039,22,0,0,-1,22,2,4,2,0,0,0,0,1
561224,20,26,0,0,46,2,2,1,0,0,0,0,1
561299,20,1,0,0,21,2,3,1.5,0,0,0,0,1
561429,4,3.5,3.5,1,12,3,5,1.6666666,0,0,0,0,1
561545,7,6,0,0,13,2,5,2.5,0,0,0,0,1
561787,30,0,0,-1,30,2,3,1.5,0,0,0,0,1
562067,21,0,0,-1,22,3,5,1.6666666,0,0,0,0,1
562208,3,6.2,9.967949,1.6077336,36,6,6,1,0,0,0,0,1
562483,12,54,0,0,67,2,2,1,0,0,0,0,1
562511,1,0,0,-1,1,3,4,1.3333334,0,0,0,0,1
562823,23,0,0,-1,23,2,2,1,0,0,0,0,1
563473,15,1,0,0,17,2,2,1,0,0,0,0,1
563612,16,3.8333333,5.0249376,1.3108534,94,19,20,1.0526316,0,0,0,0,1
564192,25,0.54545456,1.1570839,2.1213202,34,12,26,2.1666667,0,0,0,0,1
564269,14,5.5,2.5,0.45454547,27,3,4,1.3333334,0,0,0,0,0
564340,6,31.5,29.5,0.93650794,70,3,3,1,0,0,0,0,1
564674,19,3.2173913,7.862716,2.4438171,98,24,76,3.1666667,0,0,0,0,1
564982,18,1,1,1,20,3,3,1,0,0,0,0,1
565332,23,0,0,-1,23,2,2,1,0,0,0,0,1
565560,23,0,0,-1,23,2,2,1,0,0,0,0,1
565762,2,14.8,8.749857,0.59120655,77,6,9,1.5,0,0,0,0,1
566920,26,0,0,-1,26,2,4,2,0,0,0,0,1
567538,15,20,0,0,36,2,3,1.5,0,0,0,0,1
567607,1,34,0,0,36,2,6,3,0,0,0,0,1
567608,21,0.5,0.5,1,22,3,4,1.3333334,0,0,0,0,1
567767,1,10.666667,12.405196,1.1629871,68,7,8,1.1428572,0,0,0,0,1
568603,2,11,11,1,24,3,3,1,0,0,0,0,1
568693,18,0,0,-1,19,2,3,1.5,0,0,0,0,1
569331,2,0,0,-1,3,2,2,1,0,0,0,0,1
569554,3,78,0,0,81,2,2,1,0,0,0,0,1
569667,21,40,0,0,61,2,5,2.5,0,0,0,0,1
569779,12,5,0,0,17,2,2,1,0,0,0,0,1
570114,22,2,0,0,24,2,2,1,0,0,0,0,1
570355,31,0,0,-1,31,2,3,1.5,0,0,0,0,1
570440,15,3,3,1,21,3,4,1.3333334,0,0,0,0,1
570709,18,1,0,0,20,2,3,1.5,0,0,0,0,1
571120,7,0,0,-1,7,2,3,1.5,0,0,0,0,1
571143,5,0,0,-1,5,2,2,1,0,0,0,0,1
571294,10,21,0,0,32,2,2,1,0,0,0,0,1
571369,22,0,0,-1,22,2,2,1,0,0,0,0,1
571722,4,4,2.9439204,0.7359801,18,4,4,1,0,0,0,0,1
571917,24,0,0,-1,24,2,2,1,0,0,0,0,1
571946,3,4,0,0,8,2,2,1,0,0,0,0,1
572315,6,0,0,-1,6,2,2,1,0,0,0,0,1
572449,7,7,0,0,14,2,12,6,0,0,0,0,1
572805,17,34,0,0,51,2,2,1,0,0,0,0,0
572918,20,0,0,-1,22,3,5,1.6666666,0,0,0,0,1
573176,14,3,1,0.33333334,21,3,4,1.3333334,0,0,0,0,1
573184,24,0,0,-1,25,2,2,1,0,0,0,0,1
573269,20,45,0,0,65,2,2,1,0,0,0,0,1
573794,23,0,0,-1,23,2,4,2,0,0,0,0,1
573812,31,21.5,21.5,1,75,3,11,3.6666667,0,0,0,0,1
574078,3,0,0,-1,4,2,2,1,0,0,0,0,1
574320,13,23,0,0,37,2,3,1.5,0,0,0,0,1
574445,15,9.25,7.1195154,0.76967734,53,5,8,1.6,0,0,0,0,1
574675,2,2,1,0.5,11,5,5,1,0,0,0,0,1
575353,7,0,0,-1,7,2,3,1.5,0,0,0,0,1
575456,29,0,0,-1,29,2,4,2,0,0,0,0,1
575511,14,28,28,1,71,3,5,1.6666666,0,0,0,0,1
575737,0,3.5,6.902898,1.9722565,40,11,20,1.8181819,0,0,0,0,0
575851,22,0,0,-1,23,2,19,9.5,0,0,0,0,1
575995,16,0,0,-1,16,2,2,1,0,0,0,0,1
576320,27,1.3333334,1.8856181,1.4142135,32,4,5,1.25,0,0,0,0,1
577204,4,9.75,9.49671,0.97402155,45,5,5,1,0,0,0,0,1
577927,23,0,0,-1,23,2,4,2,0,0,0,0,1
578060,22,0,0,-1,22,3,4,1.3333334,0,0,0,0,1
578075,31,42,0,0,74,2,11,5.5,0,0,0,0,1
578272,21,0,0,-1,22,4,12,3,0,0,0,0,1
578279,28,18,0,0,46,2,2,1,0,0,0,0,1
578566,19,19,0,0,39,2,4,2,0,0,0,0,1
578796,23,0,0,-1,24,2,10,5,0,0,0,0,1
579532,24,0,0,-1,24,2,2,1,0,0,0,0,1
580540,26,5.3333335,7.5424724,1.4142135,43,4,14,3.5,2,0.5,57000,14250,0
580556,19,0,0,-1,19,2,3,1.5,0,0,0,0,1
580562,28,2.5,2.5,1,34,3,6,2,1,0.33333334,31908,10636,1
